EmployeeID,EmployeeName,Age,Gender,Location,Department,Role,YearsAtCompany,DateOfJoining,YearsInCurrentRole,EducationLevel,MonthlySalaryINR,WorkHoursPerWeek,ProjectsHandled,TrainingHoursLastYear,SickLeavesLastYear,OvertimeHoursLastMonth,ManagerRating,DisciplinaryNotices,PolicyViolationsLastYear,PerformanceRating,PromotionLast2Years,ComplianceRiskLevel,AttritionRisk
86628,Prashant Tiwari,34,Male,Chennai,IT Support,Executive,1,10/26/2024,1,Master,28033,46,9,30,1,19,2,0,0,2,No,Low,Medium
86629,Arjun Agarwal,33,Male,Pune,Marketing,Executive,1,9/3/2024,0,Master,33711,57,8,43,9,13,2,0,0,2,No,Low,Low
86630,Rahul Ghosh,42,Male,Gurgaon,Finance,Executive,1,12/1/2024,0,Diploma,33327,47,9,62,4,27,3,0,1,2,No,Low,Low
86631,Nikhil Pandey,37,Female,Noida,Compliance,Engineer,2,9/30/2023,1,Bachelor,59293,54,9,29,5,14,2,0,0,1,No,Low,Medium
86632,Arjun Deshpande,28,Female,Bangalore,HR,Senior Engineer,6,9/29/2019,2,Bachelor,139219,52,10,99,5,19,4,1,0,3,No,Medium,Low
86633,Gaurav Singh,38,Female,Mumbai,Legal,Engineer,4,9/21/2021,4,Master,71452,47,4,90,2,5,3,0,1,2,Yes,Low,Medium
86634,Aarti Rao,40,Male,Delhi,Operations,Engineer,4,1/5/2022,0,Bachelor,75263,58,1,25,11,34,5,2,0,2,No,Medium,Low
86635,Ankit Das,47,Female,Hyderabad,Finance,Senior Engineer,7,9/26/2018,0,Bachelor,135926,40,4,20,11,5,5,0,0,2,Yes,Low,Low
86636,Aarti Sharma,54,Female,Delhi,Engineering,Team Lead,10,9/14/2015,3,Diploma,100816,55,11,114,14,28,3,2,1,2,No,High,Medium
86637,Aarti Verma,34,Male,Ahmedabad,Sales,Manager,11,10/1/2014,0,Diploma,216204,52,6,7,10,26,4,2,0,2,No,Low,Low
86638,Nisha Khanna,58,Male,Chennai,Operations,Senior Manager,22,7/31/2003,5,Bachelor,277824,52,7,111,4,32,5,0,0,3,Yes,Low,Low
86639,Sneha Bansal,32,Male,Noida,Compliance,Team Lead,9,1/11/2017,5,Diploma,151690,49,3,100,0,14,3,0,0,2,Yes,Low,Low
86640,Manish Joshi,37,Female,Mumbai,Operations,Manager,15,12/22/2010,2,Bachelor,188699,41,7,71,0,27,5,1,2,3,No,Medium,Low
86641,Kavita Rao,32,Female,Noida,Finance,Engineer,3,1/22/2023,0,Bachelor,47852,53,2,20,8,4,3,0,0,2,No,Low,Low
86642,Rahul Saxena,33,Male,Gurgaon,IT Support,Engineer,3,9/27/2022,0,PhD,71937,48,11,93,14,10,3,0,1,1,No,Medium,High
86643,Prashant Malhotra,32,Male,Bangalore,Operations,Analyst,1,8/17/2024,1,Bachelor,45483,40,10,47,3,30,3,0,0,2,No,Low,Low
86644,Vikas Sharma,29,Female,Mumbai,Legal,Engineer,1,10/15/2024,1,Bachelor,52740,51,10,6,14,5,4,0,0,1,No,Low,Medium
86645,Tanya Chopra,26,Female,Chennai,Legal,Engineer,3,1/22/2023,2,Diploma,53476,47,11,26,11,39,3,0,0,2,No,Low,Medium
86646,Aarti Reddy,49,Female,Noida,Finance,Team Lead,9,1/17/2017,0,Bachelor,134455,55,5,61,7,6,3,0,0,2,Yes,Low,Medium
86647,Ashish Gupta,31,Female,Bangalore,Engineering,Engineer,2,10/1/2023,1,Master,47191,49,5,95,1,13,3,0,1,2,No,Low,Low
86648,Pallavi Jain,47,Female,Bangalore,IT Support,Senior Engineer,7,1/11/2019,3,Bachelor,99050,59,8,39,5,6,4,0,0,2,No,Low,Medium
86649,Suresh Joshi,32,Female,Gurgaon,IT Support,Team Lead,6,12/11/2019,5,Bachelor,117867,56,2,23,6,32,3,0,0,2,Yes,Low,Medium
86650,Vivek Deshpande,37,Female,Noida,HR,Analyst,0,8/29/2025,0,Master,42812,54,7,82,4,16,2,0,0,2,No,Low,High
86651,Varun Khanna,49,Male,Hyderabad,Sales,Manager,16,10/8/2009,4,Bachelor,141037,41,2,2,5,25,5,0,0,3,Yes,Low,Low
86652,Simran Kulkarni,43,Female,Pune,Sales,Executive,2,1/5/2024,1,Bachelor,20751,47,4,94,10,5,2,2,0,1,No,Medium,High
86653,Seema Naidu,40,Male,Mumbai,Operations,Engineer,4,9/14/2021,0,Bachelor,85190,45,6,101,3,12,3,0,0,1,No,Low,Low
86654,Rahul Rao,27,Female,Ahmedabad,IT Support,Engineer,3,9/11/2022,2,Bachelor,62425,44,3,14,5,31,4,2,0,2,No,Medium,Low
86655,Sanjay Sharma,32,Female,Bangalore,HR,Engineer,4,1/17/2022,4,Master,81247,53,6,4,13,21,3,0,0,1,No,Low,Medium
86656,Riya Tripathi,46,Male,Delhi,HR,Senior Engineer,9,9/2/2016,3,Diploma,90255,50,6,75,14,20,3,0,2,1,No,Medium,Medium
86657,Riya Saxena,46,Female,Pune,Engineering,Senior Engineer,7,12/26/2018,0,Diploma,126039,49,1,37,11,20,4,0,2,1,No,Medium,Medium
86658,Meena Tripathi,36,Female,Hyderabad,HR,Senior Engineer,9,8/31/2016,2,Master,134910,40,11,103,6,6,3,0,0,1,Yes,Low,Medium
86659,Sneha Verma,46,Male,Bangalore,Legal,Manager,9,10/16/2016,3,Bachelor,199296,43,9,19,7,18,4,1,1,2,No,Medium,Medium
86660,Neha Iyer,49,Male,Noida,Operations,Team Lead,6,8/3/2019,4,Bachelor,108991,48,6,30,14,21,4,0,0,1,No,Low,High
86661,Mohit Mukherjee,37,Male,Gurgaon,Finance,Analyst,3,9/13/2022,2,Diploma,50357,56,1,89,6,27,3,0,0,2,No,Low,Low
86662,Seema Patel,48,Male,Delhi,Compliance,Senior Manager,20,12/21/2005,3,Bachelor,266044,42,1,106,14,23,5,0,2,2,No,High,Low
86663,Tanya Mukherjee,40,Male,Chennai,Finance,Team Lead,7,8/16/2018,3,Master,167387,57,3,49,9,19,3,0,0,2,Yes,Low,Medium
86664,Pooja Naidu,51,Male,Chennai,IT Support,Senior Engineer,8,9/18/2017,3,Master,88866,41,10,18,3,8,4,1,0,3,No,Low,Low
86665,Nikhil Chatterjee,41,Male,Mumbai,Sales,Team Lead,7,8/14/2018,0,Bachelor,121607,45,8,80,1,27,4,1,0,1,Yes,Low,High
86666,Ashish Bansal,26,Male,Ahmedabad,Operations,Engineer,2,1/14/2024,2,Diploma,54072,45,8,115,2,9,2,2,1,2,No,High,High
86667,Pallavi Gupta,28,Female,Pune,Legal,Engineer,4,9/8/2021,0,Bachelor,68941,59,10,68,11,27,3,0,1,2,No,Medium,Low
86668,Deepak Pandey,29,Male,Bangalore,HR,Senior Engineer,5,9/2/2020,3,Bachelor,138814,49,1,61,14,21,4,1,1,2,No,Medium,Low
86669,Anjali Mishra,25,Female,Hyderabad,Engineering,Engineer,1,10/16/2024,0,Master,61725,48,1,49,10,10,2,0,1,2,No,Low,Low
86670,Akash Gupta,34,Male,Chennai,IT Support,Executive,0,12/22/2025,0,Master,32090,48,5,19,6,22,4,0,0,1,No,Low,Medium
86671,Sunita Mukherjee,44,Female,Bangalore,Compliance,Executive,2,7/31/2023,1,Master,24823,57,9,74,10,21,3,0,0,1,No,Low,High
86672,Aarti Kulkarni,58,Female,Chennai,Legal,Manager,14,10/25/2011,2,Bachelor,195615,52,7,11,7,12,5,1,0,3,No,Low,Low
86673,Anjali Deshpande,35,Female,Gurgaon,Finance,Manager,8,8/18/2017,0,Master,193781,42,1,44,7,5,4,0,1,2,No,Medium,Low
86674,Arjun Tiwari,39,Male,Ahmedabad,IT Support,Engineer,2,1/10/2024,1,Bachelor,79806,48,9,78,2,32,3,0,0,2,No,Low,Low
86675,Ankit Pandey,30,Female,Gurgaon,Finance,Analyst,2,11/8/2023,1,Master,30671,58,11,15,12,25,4,0,0,2,No,Low,Medium
86676,Priya Mukherjee,35,Male,Bangalore,HR,Analyst,0,8/22/2025,0,Diploma,57500,53,9,52,4,30,3,0,0,1,Yes,Low,Low
86677,Simran Singh,49,Female,Hyderabad,Sales,Manager,8,12/26/2017,4,Master,198676,47,10,86,7,10,3,0,0,2,Yes,Low,Low
86678,Sneha Mishra,28,Male,Gurgaon,Operations,Senior Engineer,4,8/27/2021,4,Master,91654,57,7,70,4,15,4,1,1,3,No,Medium,Low
86679,Sneha Mishra,44,Male,Delhi,HR,Manager,16,10/7/2009,0,Master,205238,49,4,114,9,2,5,0,0,3,No,Low,Low
86680,Pooja Jain,32,Male,Chennai,Compliance,Senior Engineer,7,12/2/2018,3,Master,106442,40,5,0,5,18,2,0,1,2,No,Low,Low
86681,Ritu Pandey,28,Male,Chennai,Finance,Analyst,2,12/3/2023,0,Diploma,33157,54,3,86,10,27,3,0,0,2,Yes,Low,Low
86682,Aarti Rao,47,Female,Chennai,HR,Senior Engineer,4,9/2/2021,0,Bachelor,83182,52,6,57,9,34,3,0,0,2,No,Low,Medium
86683,Rahul Pandey,42,Female,Pune,Sales,Senior Engineer,4,1/5/2022,4,Bachelor,108810,48,4,70,7,31,4,1,0,3,Yes,Medium,Medium
86684,Tanya Patel,28,Female,Bangalore,Engineering,Executive,1,1/10/2025,0,Master,31203,43,3,92,12,8,1,0,1,1,No,Medium,Low
86685,Rahul Jain,38,Female,Pune,Engineering,Senior Manager,16,11/19/2009,4,Bachelor,201989,59,3,28,12,35,4,0,0,2,Yes,Low,High
86686,Varun Gupta,38,Male,Ahmedabad,Engineering,Manager,12,10/26/2013,4,Bachelor,147229,43,1,46,13,19,5,0,0,4,Yes,Low,Low
86687,Tanya Banerjee,40,Male,Bangalore,Sales,Team Lead,12,11/20/2013,3,Bachelor,133244,50,1,107,4,38,3,2,0,2,No,Medium,Low
86688,Varun Kulkarni,44,Female,Hyderabad,Compliance,Engineer,2,11/26/2023,2,Master,62373,57,4,111,5,16,3,0,1,1,No,Low,High
86689,Riya Chopra,28,Female,Hyderabad,Marketing,Senior Engineer,4,9/2/2021,2,Bachelor,85870,48,6,53,4,1,3,3,1,1,No,High,High
86690,Priya Banerjee,39,Male,Mumbai,Legal,Analyst,0,12/19/2025,0,Bachelor,34112,49,11,20,10,36,2,0,0,1,No,Low,High
86691,Swati Tiwari,46,Female,Bangalore,IT Support,Analyst,3,9/27/2022,1,Diploma,45687,42,8,19,10,13,3,1,0,1,No,Low,Low
86692,Ritu Mehta,41,Female,Pune,Legal,Team Lead,12,12/21/2013,0,Bachelor,142561,42,3,119,4,34,3,0,0,2,Yes,Low,Low
86693,Sneha Sharma,37,Male,Chennai,Compliance,Manager,14,11/8/2011,1,PhD,192847,52,11,83,4,0,5,0,2,3,No,Medium,Low
86694,Akash Rao,44,Male,Delhi,HR,Senior Engineer,4,8/25/2021,1,PhD,136447,53,3,3,13,14,4,0,0,2,No,Low,Low
86695,Simran Malhotra,30,Male,Noida,Finance,Engineer,5,9/19/2020,4,Bachelor,89115,52,4,108,9,31,3,3,1,2,No,High,Medium
86696,Tanya Khanna,25,Male,Chennai,IT Support,Executive,0,1/18/2026,0,Master,25273,52,10,119,6,15,4,2,0,2,No,Medium,Medium
86697,Sanjay Ghosh,30,Female,Pune,Compliance,Senior Engineer,7,9/7/2018,4,Master,132843,50,3,97,5,0,4,2,0,2,No,High,Medium
86698,Suresh Banerjee,28,Female,Mumbai,Sales,Analyst,2,7/30/2023,2,Bachelor,36848,57,5,43,8,26,2,1,0,2,Yes,Medium,Medium
86699,Riya Reddy,35,Male,Pune,Sales,Team Lead,12,10/16/2013,1,Bachelor,125100,54,7,58,3,34,5,0,1,3,No,Low,Low
86700,Anjali Ghosh,56,Female,Ahmedabad,Operations,Manager,13,12/9/2012,0,Bachelor,142286,55,4,88,6,29,3,0,0,1,No,Low,High
86701,Sanjay Iyer,42,Female,Hyderabad,Legal,Engineer,2,9/22/2023,1,Diploma,74236,51,2,49,9,36,4,0,0,2,Yes,Low,Low
86702,Ashish Iyer,49,Male,Pune,Engineering,Senior Engineer,5,12/29/2020,4,Bachelor,109204,50,7,45,0,7,2,0,0,1,No,Low,High
86703,Neha Gupta,45,Male,Ahmedabad,Engineering,Manager,8,9/15/2017,3,Diploma,158706,48,4,59,5,35,4,0,0,2,Yes,Low,Low
86704,Mohit Khanna,52,Female,Delhi,Compliance,Senior Engineer,8,8/18/2017,5,Bachelor,91798,57,5,75,4,11,4,2,0,2,No,Medium,Low
86705,Pallavi Mukherjee,39,Male,Hyderabad,Operations,Team Lead,9,10/14/2016,2,Bachelor,140475,56,2,69,2,8,4,1,0,2,No,Low,Low
86706,Ankit Singh,48,Female,Gurgaon,Operations,Team Lead,9,12/16/2016,0,Bachelor,127142,48,8,7,14,1,5,2,0,2,No,Low,Low
86707,Riya Bansal,48,Male,Gurgaon,Compliance,Manager,10,11/24/2015,5,Bachelor,203506,48,4,71,10,26,3,0,0,2,Yes,Low,Medium
86708,Riya Chopra,42,Other,Hyderabad,Engineering,Team Lead,10,10/21/2015,5,PhD,165022,55,8,112,6,26,3,0,0,2,Yes,Low,Low
86709,Ashish Chatterjee,52,Female,Mumbai,Compliance,Manager,8,9/11/2017,5,Bachelor,211369,57,3,54,1,16,3,1,2,1,No,Medium,Medium
86710,Karan Gupta,23,Female,Noida,Marketing,Executive,0,1/3/2026,0,Bachelor,25241,40,3,37,5,39,3,1,0,1,No,Low,Medium
86711,Riya Gupta,28,Female,Gurgaon,Operations,Analyst,2,10/29/2023,0,Bachelor,43377,51,6,23,4,27,3,0,0,1,No,Low,Medium
86712,Nisha Deshpande,27,Male,Mumbai,Finance,Senior Engineer,5,10/13/2020,5,Master,118414,55,1,98,7,14,4,0,0,2,Yes,Low,Medium
86713,Aarti Chatterjee,44,Male,Gurgaon,Marketing,Senior Engineer,6,8/10/2019,4,Bachelor,95212,48,3,94,3,6,3,0,1,2,No,Low,Medium
86714,Rohit Deshpande,36,Female,Bangalore,HR,Executive,0,1/8/2026,0,Master,30533,57,4,26,4,29,3,0,1,2,No,Low,Medium
86715,Pooja Jain,47,Female,Noida,Engineering,Senior Engineer,9,11/17/2016,2,Master,83484,49,9,106,13,0,5,2,1,3,Yes,High,Low
86716,Tanya Mishra,38,Female,Noida,Legal,Senior Engineer,7,1/10/2019,4,Diploma,80374,48,9,23,14,7,5,1,0,2,No,Low,Medium
86717,Swati Reddy,40,Male,Hyderabad,Finance,Engineer,3,9/18/2022,1,Master,81341,55,4,18,14,18,3,0,0,1,No,Low,Medium
86718,Manish Singh,27,Male,Delhi,Compliance,Engineer,2,10/23/2023,0,Master,73468,48,11,19,12,6,2,0,0,2,No,Low,Low
86719,Nikhil Saxena,41,Female,Bangalore,Finance,Team Lead,6,11/1/2019,5,Bachelor,144421,52,9,99,6,0,2,0,1,1,No,Medium,Medium
86720,Vivek Malhotra,44,Female,Pune,Operations,Analyst,0,11/3/2025,0,Diploma,39365,56,6,48,0,35,2,0,0,2,No,Medium,Low
86721,Akash Das,50,Male,Mumbai,Legal,Manager,16,10/29/2009,5,Master,160323,55,3,92,7,27,5,2,0,2,No,High,High
86722,Riya Mehta,28,Female,Noida,IT Support,Senior Engineer,5,11/24/2020,3,Master,102614,43,11,79,2,24,3,0,2,2,No,Medium,Medium
86723,Swati Bansal,26,Male,Delhi,HR,Engineer,2,10/28/2023,2,Master,59775,59,7,61,1,2,2,1,0,2,No,Low,Low
86724,Vikas Chatterjee,26,Male,Hyderabad,Engineering,Senior Engineer,4,8/18/2021,2,Bachelor,111755,51,7,100,10,22,3,0,0,1,No,Low,Medium
86725,Gaurav Mukherjee,29,Female,Gurgaon,HR,Team Lead,6,11/23/2019,4,Bachelor,161260,40,1,46,13,16,4,2,0,2,No,Medium,Medium
86726,Ashish Joshi,32,Male,Gurgaon,Engineering,Senior Engineer,5,11/20/2020,1,Master,102496,43,6,58,11,38,3,0,0,2,No,Low,Medium
86727,Swati Deshpande,35,Female,Mumbai,Compliance,Executive,0,12/2/2025,0,Bachelor,28117,52,6,54,14,8,3,3,1,2,No,High,Medium
86728,Tanya Mukherjee,38,Male,Delhi,Sales,Manager,9,12/16/2016,1,Bachelor,173084,58,3,56,4,38,4,1,1,1,No,High,High
86729,Pallavi Mehta,49,Male,Mumbai,Operations,Engineer,5,7/27/2020,3,Bachelor,48102,40,1,104,9,22,2,0,1,1,No,Medium,High
86730,Rekha Kulkarni,29,Female,Mumbai,Compliance,Engineer,3,1/1/2023,3,Master,64932,52,6,105,12,4,2,1,0,2,No,Medium,Low
86731,Ankit Malhotra,37,Male,Mumbai,Legal,Senior Engineer,4,11/3/2021,0,Bachelor,111002,45,5,32,14,15,3,2,0,2,Yes,High,Medium
86732,Arjun Khanna,40,Male,Bangalore,Operations,Manager,16,8/13/2009,4,Bachelor,201278,46,10,25,11,27,5,0,1,3,No,Medium,Low
86733,Rahul Kumar,45,Male,Bangalore,Marketing,Engineer,1,12/8/2024,0,Master,75605,47,6,28,12,35,3,0,0,1,No,Low,Medium
86734,Manish Singh,45,Male,Hyderabad,Compliance,Senior Engineer,8,9/13/2017,1,Bachelor,139413,55,5,30,4,38,4,3,0,2,No,Medium,Low
86735,Seema Das,36,Male,Hyderabad,Engineering,Engineer,4,11/13/2021,3,Bachelor,54068,59,11,48,4,28,3,0,2,1,No,High,High
86736,Riya Sharma,45,Female,Noida,Sales,Team Lead,10,8/13/2015,4,Bachelor,130011,51,3,58,10,3,4,0,0,2,No,Low,Medium
86737,Amit Khanna,33,Female,Delhi,Sales,Manager,11,1/14/2015,3,Bachelor,215280,49,10,10,1,32,4,2,0,3,No,Low,Low
86738,Manish Verma,41,Male,Bangalore,Legal,Analyst,1,9/3/2024,1,Diploma,52521,42,2,92,3,10,1,0,0,1,No,Low,Low
86739,Amit Sharma,43,Other,Pune,Operations,Senior Engineer,7,10/13/2018,0,Master,115708,54,4,17,8,12,3,1,0,2,No,Low,Low
86740,Suresh Bansal,45,Male,Ahmedabad,IT Support,Team Lead,9,1/19/2017,0,Diploma,123704,43,3,6,10,23,5,1,0,3,Yes,High,Medium
86741,Kavita Patel,38,Female,Gurgaon,Sales,Engineer,4,9/18/2021,1,Bachelor,53018,51,2,28,7,10,2,1,2,1,Yes,High,High
86742,Simran Gupta,37,Male,Pune,Sales,Manager,11,10/28/2014,3,Master,148240,40,5,84,1,12,5,0,0,3,Yes,Low,Low
86743,Deepak Singh,36,Male,Chennai,HR,Executive,0,7/27/2025,0,Master,22497,55,11,72,3,28,3,1,2,2,No,Medium,Medium
86744,Mohit Deshpande,39,Male,Ahmedabad,Marketing,Manager,12,10/23/2013,3,Bachelor,166558,49,2,31,2,28,4,0,1,3,No,Medium,Low
86745,Pooja Bansal,44,Male,Hyderabad,Finance,Manager,8,12/22/2017,3,Master,143725,43,3,86,13,24,3,2,0,2,No,Medium,Medium
86746,Sunita Saxena,38,Male,Gurgaon,Finance,Team Lead,8,9/12/2017,3,Bachelor,111189,59,1,19,5,1,4,0,0,1,Yes,Low,Medium
86747,Arjun Ghosh,39,Male,Gurgaon,Marketing,Engineer,2,10/1/2023,1,Bachelor,61351,58,8,2,7,6,3,0,0,1,No,Low,High
86748,Manish Mehta,27,Female,Ahmedabad,IT Support,Engineer,3,1/19/2023,2,Diploma,55130,58,2,40,4,13,4,1,0,2,Yes,Low,Low
86749,Sunita Singh,54,Female,Ahmedabad,Legal,Manager,12,8/27/2013,5,Master,216862,59,6,77,3,14,4,0,0,2,No,Low,Medium
86750,Meena Singh,30,Male,Mumbai,Finance,Executive,2,10/17/2023,1,Bachelor,25318,52,2,110,11,38,4,0,0,2,Yes,Medium,Medium
86751,Shweta Mehta,55,Male,Pune,Compliance,Senior Manager,12,12/29/2013,0,Bachelor,223651,59,5,119,9,25,4,1,0,2,No,Low,Low
86752,Gaurav Bansal,47,Male,Noida,Legal,Engineer,5,1/5/2021,1,Master,52842,41,4,86,14,21,2,0,0,1,No,Low,Medium
86753,Rahul Singh,40,Female,Bangalore,Compliance,Team Lead,10,7/29/2015,5,Bachelor,102510,48,5,56,0,19,3,1,1,3,No,Medium,High
86754,Isha Saxena,47,Male,Delhi,Legal,Manager,8,10/12/2017,0,PhD,213433,56,6,64,3,9,5,0,0,3,No,Low,Low
86755,Neha Rao,49,Male,Pune,Legal,Senior Manager,23,8/4/2002,5,Master,266485,47,11,87,4,13,5,0,0,4,Yes,Low,Low
86756,Anjali Bansal,47,Female,Bangalore,Legal,Manager,13,8/1/2012,0,Bachelor,196050,50,2,86,8,20,4,2,0,3,Yes,Medium,Low
86757,Arjun Khanna,31,Female,Pune,Compliance,Executive,0,10/2/2025,0,Bachelor,21361,53,2,108,14,14,1,0,0,1,No,Low,High
86758,Seema Sharma,50,Male,Ahmedabad,Compliance,Manager,9,7/27/2016,3,Master,188884,58,2,85,13,11,4,1,1,2,No,Medium,Low
86759,Neha Agarwal,33,Female,Delhi,IT Support,Manager,9,1/5/2017,0,Bachelor,211882,45,6,109,8,4,4,1,1,3,Yes,Medium,Low
86760,Simran Khanna,42,Female,Mumbai,Marketing,Senior Engineer,6,9/13/2019,2,Bachelor,118834,57,4,48,3,17,4,1,0,2,No,Low,Medium
86761,Nisha Jain,40,Male,Gurgaon,Finance,Manager,13,9/30/2012,4,Diploma,217261,55,7,10,14,31,4,1,0,1,No,Low,Low
86762,Simran Mukherjee,43,Male,Bangalore,Compliance,Manager,9,10/8/2016,2,Diploma,164711,59,6,55,4,0,3,0,1,2,No,Low,Medium
86763,Rahul Khanna,47,Male,Chennai,Marketing,Manager,8,1/6/2018,3,Bachelor,154659,50,1,75,11,14,4,0,0,2,No,Low,Low
86764,Ankit Ghosh,42,Male,Noida,Operations,Senior Engineer,8,12/17/2017,5,Master,101731,49,8,7,9,24,3,0,2,1,No,High,High
86765,Sanjay Mukherjee,30,Female,Ahmedabad,Finance,Executive,1,1/10/2025,0,Bachelor,38316,56,11,104,5,28,3,2,0,2,No,Medium,Low
86766,Seema Jain,42,Male,Noida,Sales,Analyst,2,12/21/2023,1,Bachelor,52488,59,6,82,1,11,3,0,0,1,Yes,Medium,Medium
86767,Anjali Gupta,38,Female,Ahmedabad,IT Support,Senior Engineer,8,8/17/2017,1,Bachelor,99731,46,7,23,7,0,4,3,0,2,No,Medium,Medium
86768,Sneha Das,45,Male,Mumbai,HR,Engineer,5,11/10/2020,3,Master,67488,45,3,71,10,3,3,1,1,1,No,Medium,High
86769,Simran Chopra,43,Male,Ahmedabad,HR,Senior Engineer,5,1/5/2021,1,Bachelor,96619,45,3,75,12,18,4,2,0,2,No,Medium,Low
86770,Ankit Tripathi,42,Male,Ahmedabad,Sales,Executive,0,7/31/2025,0,Master,20227,51,4,36,3,36,3,0,0,2,No,Low,Low
86771,Vikas Gupta,39,Female,Gurgaon,Operations,Manager,16,1/1/2010,3,Bachelor,183139,45,4,3,6,28,3,0,0,1,No,Low,Medium
86772,Aarti Ghosh,46,Female,Gurgaon,HR,Executive,2,9/23/2023,2,Diploma,27591,49,10,59,6,38,2,0,1,1,No,Medium,High
86773,Pallavi Kumar,36,Male,Hyderabad,HR,Executive,0,10/9/2025,0,Bachelor,23578,47,7,21,5,11,1,0,1,1,No,Low,Medium
86774,Amit Chopra,45,Male,Noida,Compliance,Engineer,2,11/28/2023,0,Bachelor,74476,43,8,93,11,3,2,0,0,1,Yes,Low,Medium
86775,Arjun Saxena,38,Male,Chennai,Compliance,Team Lead,10,12/30/2015,4,Bachelor,129118,54,11,62,8,30,4,0,0,3,No,Low,Medium
86776,Meena Mukherjee,41,Female,Pune,HR,Team Lead,7,7/29/2018,2,PhD,128081,57,9,53,10,15,4,2,0,2,No,Medium,Medium
86777,Ashish Patel,30,Male,Gurgaon,IT Support,Senior Engineer,8,8/14/2017,2,Master,110456,59,1,44,14,36,5,2,0,2,No,Medium,Low
86778,Ashish Naidu,41,Female,Chennai,Engineering,Team Lead,7,9/7/2018,1,Diploma,143896,44,5,47,7,20,3,1,0,1,No,Medium,Medium
86779,Prashant Ghosh,45,Female,Mumbai,Legal,Analyst,3,11/30/2022,1,Bachelor,58361,45,2,62,5,28,3,3,0,2,No,Medium,Medium
86780,Vikas Reddy,38,Female,Ahmedabad,Compliance,Team Lead,6,8/15/2019,5,Diploma,152179,59,10,102,10,25,4,0,0,3,No,Medium,Low
86781,Sunita Ghosh,39,Male,Mumbai,IT Support,Manager,12,8/21/2013,4,Master,205653,44,8,51,12,37,4,0,1,2,Yes,Medium,Low
86782,Sunita Naidu,42,Female,Ahmedabad,Compliance,Engineer,3,8/26/2022,3,Bachelor,85844,45,6,40,9,31,2,0,0,1,No,Low,High
86783,Pallavi Kumar,36,Male,Noida,HR,Team Lead,11,9/21/2014,2,Bachelor,129304,55,8,19,10,3,3,1,0,1,No,Medium,Medium
86784,Gaurav Tiwari,29,Male,Ahmedabad,Compliance,Engineer,1,9/7/2024,0,Bachelor,45041,44,1,44,11,16,3,2,0,2,No,Low,Medium
86785,Anjali Saxena,31,Male,Bangalore,Marketing,Team Lead,7,9/29/2018,5,Master,126743,52,6,97,11,27,3,2,0,2,No,Medium,Medium
86786,Kavita Gupta,44,Female,Pune,Legal,Analyst,0,12/2/2025,0,Bachelor,44988,54,8,44,5,18,2,0,0,1,No,Medium,High
86787,Anjali Kulkarni,40,Male,Pune,Engineering,Manager,15,12/6/2010,2,Bachelor,154926,41,9,21,12,12,5,0,1,2,No,Medium,Low
86788,Priya Naidu,34,Male,Ahmedabad,Engineering,Team Lead,8,10/2/2017,3,Bachelor,154999,43,9,96,9,34,4,0,0,2,No,Low,Low
86789,Ashish Malhotra,31,Female,Ahmedabad,Sales,Executive,1,9/14/2024,0,Master,32017,48,8,119,13,14,3,0,1,1,No,Low,Medium
86790,Mohit Tiwari,41,Male,Ahmedabad,Legal,Manager,12,8/14/2013,5,Diploma,145113,45,9,85,12,34,4,0,0,2,Yes,Low,Medium
86791,Riya Kumar,31,Female,Chennai,IT Support,Engineer,4,10/8/2021,1,Bachelor,82522,58,6,78,12,8,3,0,0,2,No,Low,Medium
86792,Akash Saxena,36,Male,Chennai,Engineering,Team Lead,12,8/13/2013,0,Master,122707,58,3,95,10,25,5,0,0,2,Yes,Low,Medium
86793,Swati Tiwari,41,Female,Mumbai,Sales,Analyst,0,1/10/2026,0,Master,55510,51,3,70,13,5,2,0,0,1,No,Low,Medium
86794,Akash Singh,43,Female,Noida,Operations,Engineer,2,10/27/2023,2,Master,46282,53,4,25,9,36,4,0,1,2,No,Medium,Medium
86795,Anjali Jain,26,Male,Ahmedabad,HR,Analyst,2,11/30/2023,0,Diploma,53836,57,4,83,5,35,2,0,0,1,No,Low,Low
86796,Deepak Tiwari,35,Male,Chennai,Marketing,Senior Engineer,8,8/29/2017,2,Bachelor,86296,42,8,101,12,27,3,0,1,2,No,Medium,Medium
86797,Seema Banerjee,35,Male,Pune,Finance,Senior Engineer,4,11/3/2021,2,Master,117093,44,1,59,1,9,3,1,0,2,No,Medium,Low
86798,Rekha Mehta,43,Female,Hyderabad,Compliance,Senior Engineer,7,8/11/2018,0,Bachelor,101579,52,4,71,9,6,5,0,1,2,No,Low,Medium
86799,Arjun Banerjee,24,Female,Pune,HR,Engineer,1,12/10/2024,1,Diploma,83088,56,9,99,11,20,4,0,1,2,No,Low,Low
86800,Nikhil Rao,37,Female,Pune,Operations,Analyst,2,10/24/2023,2,Diploma,40506,56,3,42,3,11,3,1,0,1,No,Medium,Medium
86801,Rekha Kulkarni,27,Female,Chennai,Finance,Engineer,4,11/8/2021,3,Bachelor,50361,58,7,10,7,21,3,0,0,1,Yes,Low,High
86802,Akash Saxena,39,Male,Pune,Operations,Manager,10,12/8/2015,4,Bachelor,188144,49,7,119,13,35,3,0,0,2,No,Low,Medium
